"i","User ID","Ensembl Gene ID","Symbol","Gene Type","Species","Chr","Position (Mbp)"
27581,"ENSG00000105248","ENSG00000105248","YJU2","protein_coding","Human","19",4.24708
27582,"ENSG00000105251","ENSG00000105251","SHD","protein_coding","Human","19",4.278601
27583,"ENSG00000167664","ENSG00000167664","TMIGD2","protein_coding","Human","19",4.292232
27584,"ENSG00000105255","ENSG00000105255","FSD1","protein_coding","Human","19",4.304598
27585,"ENSG00000178078","ENSG00000178078","STAP2","protein_coding","Human","19",4.324043
27586,"ENSG00000008382","ENSG00000008382","MPND","protein_coding","Human","19",4.343527
27587,"ENSG00000141985","ENSG00000141985","SH3GL1","protein_coding","Human","19",4.36037
27588,"ENSG00000167670","ENSG00000167670","CHAF1A","protein_coding","Human","19",4.40264
27589,"ENSG00000167671","ENSG00000167671","UBXN6","protein_coding","Human","19",4.444999
27590,"ENSG00000167674","ENSG00000167674","HDGFL2","protein_coding","Human","19",4.472297
27591,"ENSG00000167676","ENSG00000167676","PLIN4","protein_coding","Human","19",4.50218
27592,"ENSG00000214456","ENSG00000214456","PLIN5","protein_coding","Human","19",4.522531
27593,"ENSG00000267385","ENSG00000267385","","protein_coding","Human","19",4.528427
27594,"ENSG00000171236","ENSG00000171236","LRG1","protein_coding","Human","19",4.536402
27595,"ENSG00000167680","ENSG00000167680","SEMA6B","protein_coding","Human","19",4.542593
27596,"ENSG00000185361","ENSG00000185361","TNFAIP8L1","protein_coding","Human","19",4.639516
27597,"ENSG00000074842","ENSG00000074842","MYDGF","protein_coding","Human","19",4.641374
27598,"ENSG00000142002","ENSG00000142002","DPP9","protein_coding","Human","19",4.675224
27599,"ENSG00000141965","ENSG00000141965","FEM1A","protein_coding","Human","19",4.791681
27600,"ENSG00000127666","ENSG00000127666","","protein_coding","Human","19",4.815932
27601,"ENSG00000105355","ENSG00000105355","PLIN3","protein_coding","Human","19",4.838341
27602,"ENSG00000205784","ENSG00000205784","ARRDC5","protein_coding","Human","19",4.890437
27603,"ENSG00000276043","ENSG00000276043","UHRF1","protein_coding","Human","19",4.90308
27604,"ENSG00000127663","ENSG00000127663","KDM4B","protein_coding","Human","19",4.969113
27605,"ENSG00000105426","ENSG00000105426","PTPRS","protein_coding","Human","19",5.158495
27606,"ENSG00000105428","ENSG00000105428","ZNRF4","protein_coding","Human","19",5.455431
27607,"ENSG00000130254","ENSG00000130254","SAFB2","protein_coding","Human","19",5.586999
27608,"ENSG00000160633","ENSG00000160633","SAFB","protein_coding","Human","19",5.623035
27609,"ENSG00000130255","ENSG00000130255","RPL36","protein_coding","Human","19",5.674947
27610,"ENSG00000174917","ENSG00000174917","MICOS13","protein_coding","Human","19",5.678421
27611,"ENSG00000167733","ENSG00000167733","HSD11B1L","protein_coding","Human","19",5.680604
27612,"ENSG00000196365","ENSG00000196365","LONP1","protein_coding","Human","19",5.691834
27613,"ENSG00000174898","ENSG00000174898","CATSPERD","protein_coding","Human","19",5.720637
27614,"ENSG00000212123","ENSG00000212123","PRR22","protein_coding","Human","19",5.78296
27615,"ENSG00000267157","ENSG00000267157","","protein_coding","Human","19",5.784005
27616,"ENSG00000141994","ENSG00000141994","DUS3L","protein_coding","Human","19",5.784832
27617,"ENSG00000171119","ENSG00000171119","NRTN","protein_coding","Human","19",5.823802
27618,"ENSG00000156413","ENSG00000156413","FUT6","protein_coding","Human","19",5.83061
27619,"ENSG00000171124","ENSG00000171124","FUT3","protein_coding","Human","19",5.842888
27620,"ENSG00000130383","ENSG00000130383","FUT5","protein_coding","Human","19",5.865826
27621,"ENSG00000267740","ENSG00000267740","","protein_coding","Human","19",5.866171
27622,"ENSG00000174886","ENSG00000174886","NDUFA11","protein_coding","Human","19",5.891276
27623,"ENSG00000267314","ENSG00000267314","","protein_coding","Human","19",5.904841
27624,"ENSG00000187650","ENSG00000187650","VMAC","protein_coding","Human","19",5.904858
27625,"ENSG00000105519","ENSG00000105519","CAPS","protein_coding","Human","19",5.911375
27626,"ENSG00000031823","ENSG00000031823","RANBP3","protein_coding","Human","19",5.916139
27627,"ENSG00000087903","ENSG00000087903","RFX2","protein_coding","Human","19",5.993164
27628,"ENSG00000130377","ENSG00000130377","ACSBG2","protein_coding","Human","19",6.135247
27629,"ENSG00000130382","ENSG00000130382","MLLT1","protein_coding","Human","19",6.210381
27630,"ENSG00000167769","ENSG00000167769","ACER1","protein_coding","Human","19",6.306142
27631,"ENSG00000125656","ENSG00000125656","CLPP","protein_coding","Human","19",6.361531
27632,"ENSG00000125652","ENSG00000125652","ALKBH7","protein_coding","Human","19",6.372794
27633,"ENSG00000125650","ENSG00000125650","PSPN","protein_coding","Human","19",6.375148
27634,"ENSG00000125651","ENSG00000125651","GTF2F1","protein_coding","Human","19",6.379572
27635,"ENSG00000088247","ENSG00000088247","KHSRP","protein_coding","Human","19",6.413348
27636,"ENSG00000181240","ENSG00000181240","SLC25A41","protein_coding","Human","19",6.426037
27637,"ENSG00000125648","ENSG00000125648","SLC25A23","protein_coding","Human","19",6.436079
27638,"ENSG00000130545","ENSG00000130545","CRB3","protein_coding","Human","19",6.463777
27639,"ENSG00000205744","ENSG00000205744","DENND1C","protein_coding","Human","19",6.467207
27640,"ENSG00000104833","ENSG00000104833","TUBB4A","protein_coding","Human","19",6.494319
27641,"ENSG00000125657","ENSG00000125657","TNFSF9","protein_coding","Human","19",6.531026
27642,"ENSG00000125726","ENSG00000125726","","protein_coding","Human","19",6.583183
27643,"ENSG00000125735","ENSG00000125735","TNFSF14","protein_coding","Human","19",6.661253
27644,"ENSG00000125730","ENSG00000125730","C3","protein_coding","Human","19",6.677704
27645,"ENSG00000125734","ENSG00000125734","GPR108","protein_coding","Human","19",6.729914
27646,"ENSG00000125733","ENSG00000125733","TRIP10","protein_coding","Human","19",6.737925
27647,"ENSG00000125731","ENSG00000125731","SH2D3A","protein_coding","Human","19",6.75216
27648,"ENSG00000141968","ENSG00000141968","VAV1","protein_coding","Human","19",6.772708
27649,"ENSG00000174837","ENSG00000174837","ADGRE1","protein_coding","Human","19",6.887566
27650,"ENSG00000237247","ENSG00000237247","MBD3L5","protein_coding","Human","19",7.030578
27651,"ENSG00000205718","ENSG00000205718","MBD3L4","protein_coding","Human","19",7.037748
27652,"ENSG00000230522","ENSG00000230522","MBD3L2","protein_coding","Human","19",7.049321
27653,"ENSG00000182315","ENSG00000182315","MBD3L3","protein_coding","Human","19",7.056209
27654,"ENSG00000130544","ENSG00000130544","ZNF557","protein_coding","Human","19",7.069703
27655,"ENSG00000171105","ENSG00000171105","INSR","protein_coding","Human","19",7.112255
27656,"ENSG00000263264","ENSG00000263264","","protein_coding","Human","19",7.348943
27657,"ENSG00000268861","ENSG00000268861","","protein_coding","Human","19",7.382834
27658,"ENSG00000104880","ENSG00000104880","ARHGEF18","protein_coding","Human","19",7.395113
27659,"ENSG00000104883","ENSG00000104883","PEX11G","protein_coding","Human","19",7.476875
27660,"ENSG00000198723","ENSG00000198723","TEX45","protein_coding","Human","19",7.492976
27661,"ENSG00000267952","ENSG00000267952","","protein_coding","Human","19",7.507052
27662,"ENSG00000198816","ENSG00000198816","ZNF358","protein_coding","Human","19",7.515292
27663,"ENSG00000090674","ENSG00000090674","MCOLN1","protein_coding","Human","19",7.522624
27664,"ENSG00000268614","ENSG00000268614","","protein_coding","Human","19",7.533595
27665,"ENSG00000032444","ENSG00000032444","PNPLA6","protein_coding","Human","19",7.534004
27666,"ENSG00000076826","ENSG00000076826","CAMSAP3","protein_coding","Human","19",7.595902
27667,"ENSG00000076924","ENSG00000076924","XAB2","protein_coding","Human","19",7.619525
27668,"ENSG00000229833","ENSG00000229833","PET100","protein_coding","Human","19",7.629737
27669,"ENSG00000268400","ENSG00000268400","","protein_coding","Human","19",7.629796
27670,"ENSG00000174788","ENSG00000174788","PCP2","protein_coding","Human","19",7.631611
27671,"ENSG00000076944","ENSG00000076944","STXBP2","protein_coding","Human","19",7.636881
27672,"ENSG00000104918","ENSG00000104918","RETN","protein_coding","Human","19",7.669049
27673,"ENSG00000183019","ENSG00000183019","MCEMP1","protein_coding","Human","19",7.676628
27674,"ENSG00000269711","ENSG00000269711","","protein_coding","Human","19",7.678501
27675,"ENSG00000181029","ENSG00000181029","TRAPPC5","protein_coding","Human","19",7.680833
27676,"ENSG00000104921","ENSG00000104921","FCER2","protein_coding","Human","19",7.688758
27677,"ENSG00000182566","ENSG00000182566","CLEC4G","protein_coding","Human","19",7.728957
27678,"ENSG00000090659","ENSG00000090659","CD209","protein_coding","Human","19",7.739993
27679,"ENSG00000104938","ENSG00000104938","CLEC4M","protein_coding","Human","19",7.763149
27680,"ENSG00000142459","ENSG00000142459","EVI5L","protein_coding","Human","19",7.830233
27681,"ENSG00000183248","ENSG00000183248","PRR36","protein_coding","Human","19",7.868719
27682,"ENSG00000171017","ENSG00000171017","LRRC8E","protein_coding","Human","19",7.888505
27683,"ENSG00000076984","ENSG00000076984","MAP2K7","protein_coding","Human","19",7.903843
27684,"ENSG00000260001","ENSG00000260001","TGFBR3L","protein_coding","Human","19",7.916145
27685,"ENSG00000104976","ENSG00000104976","SNAPC2","protein_coding","Human","19",7.920338
27686,"ENSG00000178531","ENSG00000178531","CTXN1","protein_coding","Human","19",7.924491
27687,"ENSG00000104980","ENSG00000104980","TIMM44","protein_coding","Human","19",7.926718
27688,"ENSG00000066044","ENSG00000066044","ELAVL1","protein_coding","Human","19",7.958573
27689,"ENSG00000131142","ENSG00000131142","CCL25","protein_coding","Human","19",8.052767
27690,"ENSG00000142449","ENSG00000142449","FBN3","protein_coding","Human","19",8.065402
27691,"ENSG00000090661","ENSG00000090661","CERS4","protein_coding","Human","19",8.206736
27692,"ENSG00000167775","ENSG00000167775","CD320","protein_coding","Human","19",8.302127
27693,"ENSG00000167774","ENSG00000167774","","protein_coding","Human","19",8.308283
27694,"ENSG00000267855","ENSG00000267855","NDUFA7","protein_coding","Human","19",8.308768
27695,"ENSG00000233927","ENSG00000233927","RPS28","protein_coding","Human","19",8.321158
27696,"ENSG00000186994","ENSG00000186994","KANK3","protein_coding","Human","19",8.322584
27697,"ENSG00000167772","ENSG00000167772","ANGPTL4","protein_coding","Human","19",8.363289
27698,"ENSG00000185236","ENSG00000185236","RAB11B","protein_coding","Human","19",8.389981
27699,"ENSG00000099785","ENSG00000099785","MARCH2","protein_coding","Human","19",8.41327
27700,"ENSG00000099783","ENSG00000099783","HNRNPM","protein_coding","Human","19",8.444767
27701,"ENSG00000133246","ENSG00000133246","PRAM1","protein_coding","Human","19",8.490056
27702,"ENSG00000133250","ENSG00000133250","ZNF414","protein_coding","Human","19",8.509678
27703,"ENSG00000142347","ENSG00000142347","MYO1F","protein_coding","Human","19",8.52079
27704,"ENSG00000142303","ENSG00000142303","ADAMTS10","protein_coding","Human","19",8.58024
27705,"ENSG00000181786","ENSG00000181786","ACTL9","protein_coding","Human","19",8.697397
27706,"ENSG00000181733","ENSG00000181733","OR2Z1","protein_coding","Human","19",8.721634
27707,"ENSG00000167785","ENSG00000167785","ZNF558","protein_coding","Human","19",8.80617
27708,"ENSG00000170948","ENSG00000170948","MBD3L1","protein_coding","Human","19",8.832398
27709,"ENSG00000181143","ENSG00000181143","MUC16","protein_coding","Human","19",8.848844
27710,"ENSG00000170929","ENSG00000170929","OR1M1","protein_coding","Human","19",9.087061
27711,"ENSG00000170923","ENSG00000170923","OR7G2","protein_coding","Human","19",9.100407
27712,"ENSG00000161807","ENSG00000161807","OR7G1","protein_coding","Human","19",9.114828
27713,"ENSG00000170920","ENSG00000170920","OR7G3","protein_coding","Human","19",9.126012
27714,"ENSG00000130803","ENSG00000130803","ZNF317","protein_coding","Human","19",9.140397
27715,"ENSG00000188000","ENSG00000188000","","protein_coding","Human","19",9.178979
27716,"ENSG00000174667","ENSG00000174667","OR7D4","protein_coding","Human","19",9.210276
27717,"ENSG00000237521","ENSG00000237521","","protein_coding","Human","19",9.247344
27718,"ENSG00000196110","ENSG00000196110","ZNF699","protein_coding","Human","19",9.294275
27719,"ENSG00000188321","ENSG00000188321","ZNF559","protein_coding","Human","19",9.323772
27720,"ENSG00000270011","ENSG00000270011","ZNF559-ZNF177","protein_coding","Human","19",9.324174
27721,"ENSG00000188629","ENSG00000188629","ZNF177","protein_coding","Human","19",9.36302
27722,"ENSG00000174652","ENSG00000174652","ZNF266","protein_coding","Human","19",9.412461
27723,"ENSG00000198028","ENSG00000198028","ZNF560","protein_coding","Human","19",9.466507
27724,"ENSG00000130818","ENSG00000130818","ZNF426","protein_coding","Human","19",9.523223
27725,"ENSG00000197961","ENSG00000197961","ZNF121","protein_coding","Human","19",9.560353
27726,"ENSG00000171469","ENSG00000171469","ZNF561","protein_coding","Human","19",9.60468
27727,"ENSG00000171466","ENSG00000171466","ZNF562","protein_coding","Human","19",9.641807
27728,"ENSG00000196605","ENSG00000196605","ZNF846","protein_coding","Human","19",9.751993
27729,"ENSG00000127452","ENSG00000127452","FBXL12","protein_coding","Human","19",9.810267
27730,"ENSG00000198258","ENSG00000198258","UBL5","protein_coding","Human","19",9.827892
27731,"ENSG00000127445","ENSG00000127445","PIN1","protein_coding","Human","19",9.835257
27732,"ENSG00000105088","ENSG00000105088","","protein_coding","Human","19",9.853718
27733,"ENSG00000080573","ENSG00000080573","COL5A3","protein_coding","Human","19",9.959561
27734,"ENSG00000080511","ENSG00000080511","","protein_coding","Human","19",10.013249
27735,"ENSG00000130813","ENSG00000130813","C19orf66","protein_coding","Human","19",10.086122
27736,"ENSG00000130812","ENSG00000130812","ANGPTL6","protein_coding","Human","19",10.092338
27737,"ENSG00000243207","ENSG00000243207","PPAN-P2RY11","protein_coding","Human","19",10.106223
27738,"ENSG00000130810","ENSG00000130810","PPAN","protein_coding","Human","19",10.106362
27739,"ENSG00000244165","ENSG00000244165","P2RY11","protein_coding","Human","19",10.111693
27740,"ENSG00000130811","ENSG00000130811","EIF3G","protein_coding","Human","19",10.115014
27741,"ENSG00000130816","ENSG00000130816","DNMT1","protein_coding","Human","19",10.133345
27742,"ENSG00000267534","ENSG00000267534","S1PR2","protein_coding","Human","19",10.221433
27743,"ENSG00000105364","ENSG00000105364","MRPL4","protein_coding","Human","19",10.251901
27744,"ENSG00000090339","ENSG00000090339","ICAM1","protein_coding","Human","19",10.271093
27745,"ENSG00000105371","ENSG00000105371","ICAM4","protein_coding","Human","19",10.286955
27746,"ENSG00000105376","ENSG00000105376","ICAM5","protein_coding","Human","19",10.289952
27747,"ENSG00000220201","ENSG00000220201","ZGLP1","protein_coding","Human","19",10.304803
27748,"ENSG00000167807","ENSG00000167807","","protein_coding","Human","19",10.305427
27749,"ENSG00000267673","ENSG00000267673","FDX2","protein_coding","Human","19",10.310045
27750,"ENSG00000267303","ENSG00000267303","","protein_coding","Human","19",10.315471
27751,"ENSG00000161847","ENSG00000161847","RAVER1","protein_coding","Human","19",10.316212
27752,"ENSG00000076662","ENSG00000076662","ICAM3","protein_coding","Human","19",10.333776
27753,"ENSG00000105397","ENSG00000105397","TYK2","protein_coding","Human","19",10.350529
27754,"ENSG00000105401","ENSG00000105401","CDC37","protein_coding","Human","19",10.391133
27755,"ENSG00000065989","ENSG00000065989","","protein_coding","Human","19",10.416773
27756,"ENSG00000079999","ENSG00000079999","KEAP1","protein_coding","Human","19",10.486125
27757,"ENSG00000180739","ENSG00000180739","S1PR5","protein_coding","Human","19",10.512742
27758,"ENSG00000130734","ENSG00000130734","ATG4D","protein_coding","Human","19",10.543895
27759,"ENSG00000129347","ENSG00000129347","KRI1","protein_coding","Human","19",10.553078
27760,"ENSG00000129355","ENSG00000129355","CDKN2D","protein_coding","Human","19",10.566462
27761,"ENSG00000129354","ENSG00000129354","AP1M2","protein_coding","Human","19",10.572671
27762,"ENSG00000129353","ENSG00000129353","SLC44A2","protein_coding","Human","19",10.602457
27763,"ENSG00000129351","ENSG00000129351","ILF3","protein_coding","Human","19",10.654261
27764,"ENSG00000213339","ENSG00000213339","QTRT1","protein_coding","Human","19",10.70143
27765,"ENSG00000079805","ENSG00000079805","DNM2","protein_coding","Human","19",10.718079
